Day,Pair,Gross_flow,Net_flow,FX_rate
170,E->G,100.688,12.85,0.9584
170,E->H,133.557,4.516,1.13086
170,F->A,,-2.184,1.09845
170,F->B,48.975,-16.878,0.96654
170,F->C,66.852,-5.171,0.85753
170,F->D,114.125,-5.187,0.74613
170,F->E,23.162,-6.015,1.09069
170,F->G,98.665,1.036,1.22947
170,F->H,224.707,-35.599,1.01933
170,G->A,101.32,10.181,0.89705
170,G->B,9.946,-7.398,1.11502
170,G->C,44.155,-1.279,1.03108
170,G->D,60.531,-5.404,1.02103
170,G->E,154.534,-2.77,1.14852
170,G->F,77.078,5.438,1.07588
170,G->H,20.848,6.736,1.19796
170,H->A,76.565,1.648,0.97109
170,H->B,85.214,-2.375,1.03547
170,H->C,56.149,0.045,1.08912
170,H->D,,6.534,0.68399
170,H->E,247.842,-14.781,0.95495
170,H->F,136.616,16.048,0.94248
170,H->G,136.73,-6.447,0.91087
171,A->B,67.17,8.084,1.14155
171,A->C,52.307,-4.226,0.79075
171,A->D,16.938,-4.357,1.15275
171,A->E,101.687,5.065,1.19974
171,A->F,122.224,-3.654,0.66637
171,A->G,66.667,-1.9,0.84347
171,A->H,142.988,-25.106,0.87629
171,B->A,43.146,-0.626,0.98824
171,B->C,46.583,6.451,1.04948
171,B->D,94.155,-13.605,0.88135
171,B->E,71.246,-3.684,1.0811
171,B->F,117.495,7.796,1.14104
171,B->G,105.417,-0.435,1.08653
171,B->H,66.887,-1.826,1.03818
171,C->A,38.216,0.98,1.02364
171,C->B,64.598,6.471,0.90811
171,C->D,115.633,-10.31,1.0223
171,C->E,128.737,-5.687,0.89287
171,C->F,61.578,-0.932,1.0423
171,C->G,23.099,-5.22,0.91146
171,C->H,29.952,-2.654,1.08338
171,D->A,105.613,21.645,0.95492
171,D->B,201.852,12.334,1.04954
171,D->C,60.655,-10.97,0.98364
171,D->E,127.634,-4.993,0.90288
171,D->F,47.541,6.754,1.01836
171,D->G,141.663,9.82,1.0825
171,D->H,112.223,-2.794,1.09045
171,E->A,54.111,0.794,0.98365
171,E->B,89.628,-2.388,0.95682
171,E->C,106.801,-6.156,1.28389
171,E->D,206.08,16.4,1.00633
171,E->F,40.578,1.99,0.96677
171,E->G,103.004,-0.078,0.94795
171,E->H,129.642,5.45,1.13833
171,F->A,191.256,-23.321,1.09541
171,F->B,60.48,-10.228,0.97003
171,F->C,70.371,-14.639,0.85289
171,F->D,116.455,-3.685,0.74732
171,F->E,26.298,-5.431,1.09602
171,F->G,105.68,12.069,1.22303
171,F->H,233.499,-18.129,1.01552
171,G->A,114.995,12.834,0.89015
171,G->B,12.881,-5.392,1.11807
171,G->C,38.675,-0.445,1.02668
171,G->D,52.613,10.128,1.02112
171,G->E,157.529,-11.062,1.16192
171,G->F,69.735,3.902,1.07843
171,G->H,26.744,1.195,1.20053
171,H->A,80.513,7.098,0.97702
171,H->B,93.642,15.712,1.03771
171,H->C,67.075,-4.636,1.08244
171,H->D,38.454,-6.819,0.67662
171,H->E,258.061,11.698,0.94874
171,H->F,135.266,11.279,0.94552
171,H->G,148.427,-25.617,0.91779
172,A->B,68.678,-4.89,1.136
172,A->C,45.222,-1.473,0.79584
172,A->D,22.174,3.315,1.14792
172,A->E,85.624,-1.15,1.19895
172,A->F,119.66,14.172,0.66304
172,A->G,60.943,-6.931,0.84346
172,A->H,151.138,5.5,0.8778
172,B->A,39.022,-3.75,0.99255
172,B->C,52.8,5.387,1.04147
172,B->D,96.133,0.445,0.87576
172,B->E,51.723,-0.833,1.08271
172,B->F,121.278,7.742,1.14122
172,B->G,104.084,-6.134,1.08045
172,B->H,64.269,9.463,1.03711
172,C->A,41.936,4.353,1.02124
172,C->B,54.79,10.021,0.90024
172,C->D,100.012,13.405,1.02306
172,C->E,124.631,-15.58,0.87892
172,C->F,69.198,-1.639,1.04391
172,C->G,23.248,-7.579,0.90521
172,C->H,30.836,-6.297,1.08492
172,D->A,101.313,8.179,0.95611
172,D->B,59.889,6.517,1.04685
172,D->C,65.753,-9.034,0.98074
172,D->E,43.022,-9.037,0.89921
172,D->F,33.477,0.908,1.00874
172,D->G,133.602,3.524,1.07693
172,D->H,106.066,2.014,1.08886
172,E->A,56.985,12.89,0.9861
172,E->B,90.01,7.475,0.95664
172,E->C,95.117,5.449,1.29035
172,E->D,198.662,-46.446,1.00631
172,E->F,38.083,3.519,0.96424
172,E->G,87.667,-4.785,0.95018
172,E->H,138.247,5.85,1.1489
172,F->A,177.561,9.615,1.09197
172,F->B,51.089,3.592,0.97891
172,F->C,53.184,-6.535,0.84944
172,F->D,119.238,6.047,0.7446
172,F->E,32.53,-5.73,1.09902
172,F->G,101.999,5.19,1.2198
172,F->H,225.734,5.198,1.00969
172,G->A,106.474,1.716,0.89445
172,G->B,12.211,-4.349,1.11307
172,G->C,46.545,1.552,1.02585
172,G->D,48.57,-2.699,1.01421
172,G->E,144.125,-28.669,1.16477
172,G->F,81.271,8.416,1.07558
172,G->H,25.144,0.331,1.19237
172,H->A,240.021,-1.866,0.98372
172,H->B,89.735,1.957,1.03822
172,H->C,58.495,-9.506,1.0823
172,H->D,,5.194,0.67899
172,H->E,239.081,20.233,0.95504
172,H->F,130.47,-4.036,0.94477
172,H->G,124.204,-11.445,0.91811
173,A->B,65.901,-6.027,1.14581
173,A->C,39.897,3.962,0.79561
173,A->D,28.749,-2.712,1.14778
173,A->E,80.709,-21.644,1.18779
173,A->F,116.755,-7.613,0.6607
173,A->G,63.784,5.489,0.8439
173,A->H,127.369,-1.425,0.87523
173,B->A,30.888,0.452,0.98712
173,B->C,41.331,2.658,1.04498
173,B->D,82.005,4.53,0.87065
173,B->E,60.969,-5.649,1.08261
173,B->F,119.253,-9.19,1.14376
173,B->G,100.86,1.493,1.07595
173,B->H,53.623,0.655,1.03678
173,C->A,31.893,0.759,1.03143
173,C->B,57.044,2.499,0.90205
173,C->D,101.359,9.813,1.02041
173,C->E,114.579,-5.727,0.87678
173,C->F,57.717,-6.17,1.04231
173,C->G,29.896,-1.762,0.90094
173,C->H,24.249,-6.992,1.07813
173,D->A,105.305,7.197,0.95419
173,D->B,61.452,2.964,1.05133
173,D->C,62.323,-11.899,0.98058
173,D->E,36.438,-4.407,0.90032
173,D->F,38.132,9.109,1.00939
173,D->G,125.149,-15.619,1.07609
173,D->H,,13.36,1.08686
173,E->A,50.965,0.807,0.98293
173,E->B,78.2,10.453,0.95307
173,E->C,96.022,-7.238,1.29405
173,E->D,,37.471,1.00563
173,E->F,46.952,-5.055,0.97023
173,E->G,83.704,3.809,0.94679
173,E->H,120.738,-11.369,1.15025
173,F->A,170.956,15.09,1.09045
173,F->B,44.484,-8.858,0.9788
173,F->C,62.119,5.499,0.84454
173,F->D,119.772,-12.44,0.74602
173,F->E,28.636,-1.966,1.09091
173,F->G,93.126,-6.032,1.22737
173,F->H,220.112,-35.261,1.0017
173,G->A,96.421,7.718,0.89438
173,G->B,8.885,-3.396,1.10828
173,G->C,51.955,3.422,1.0223
173,G->D,46.049,-5.471,1.01081
173,G->E,140.497,5.569,1.15553
173,G->F,64.934,10.575,1.07148
173,G->H,28.532,2.421,1.18677
173,H->A,74.2,-0.249,0.98348
173,H->B,84.516,-4.881,1.04167
173,H->C,47.688,-4.324,1.08756
173,H->D,39.702,5.139,0.67655
173,H->E,228.902,-19.021,0.96241
173,H->F,127.845,-6.963,0.93286
173,H->G,133.91,-8.977,0.92151
174,A->B,39.861,-2.516,1.15171
174,A->C,26.984,1.106,0.79473
174,A->D,4.724,-1.71,1.14908
174,A->E,139.562,-5.468,1.19227
174,A->F,59.202,-0.092,0.65842
174,A->G,38.982,-4.976,0.84283
174,A->H,62.176,-0.214,0.86601
174,B->A,15.597,2.816,0.98313
174,B->C,36.494,-0.196,1.0543
174,B->D,43.128,-3.914,0.87311
174,B->E,36.408,-1.622,1.09444
174,B->F,56.855,0.276,1.1499
174,B->G,51.308,0.249,1.07126
174,B->H,31.494,2.583,1.03127
174,C->A,29.338,0.152,1.02708
174,C->B,33.732,4.941,0.90293
174,C->D,59.653,1.94,1.02063
174,C->E,66.375,11.018,0.87866
174,C->F,29.816,-3.849,1.04101
174,C->G,11.745,-1.519,0.9064
174,C->H,13.041,-4.115,1.07607
174,D->A,54.597,-2.482,0.95189
174,D->B,25.627,5.703,1.05514
174,D->C,36.572,0.72,0.98393
174,D->E,25.897,-2.561,0.89874
174,D->F,22.631,2.97,1.0085
174,D->G,70.619,6.723,1.07375
174,D->H,50.905,-3.361,1.09169
174,E->A,27.563,1.239,0.98408
174,E->B,43.936,5.324,0.95175
174,E->C,49.825,-7.627,1.29118
174,E->D,97.851,7.37,1.00653
174,E->F,26.809,3.639,0.97726
174,E->G,51.993,0.665,0.93632
174,E->H,73.783,6.12,1.14415
174,F->A,87.788,-9.532,1.07864
174,F->B,24.063,-5.788,0.97733
174,F->C,28.189,1.465,0.84203
174,F->D,69.875,-0.338,0.75061
174,F->E,10.976,-0.638,1.09209
174,F->G,52.507,6.112,1.22182
174,F->H,125.453,-22.678,0.99845
174,G->A,54.161,-0.129,0.89358
174,G->B,12.872,-2.121,1.11598
174,G->C,36.698,-4.524,1.01958
174,G->D,36.008,0.612,1.00972
174,G->E,78.61,4.169,1.1657
174,G->F,49.143,-5.681,1.07098
174,G->H,15.282,2.244,1.18369
174,H->A,35.207,2.883,0.9824
174,H->B,43.49,-8.729,1.03458
174,H->C,29.848,-5.268,1.09732
174,H->D,13.264,2.401,0.67604
174,H->E,123.456,-1.346,0.96698
174,H->F,71.052,-0.42,0.93723
174,H->G,68.643,8.774,0.91472
175,A->B,32.052,-0.536,1.14453
175,A->C,21.077,-3.872,0.79193
175,A->D,14.161,-1.491,1.15484
175,A->E,46.053,2.485,1.19339
175,A->F,52.931,-2.25,0.65627
175,A->G,22.509,-1.181,0.84697
175,A->H,48.675,-9.548,0.86049
175,B->A,16.545,-0.104,0.98611
175,B->C,24.547,5.429,1.06142
175,B->D,37.758,0.938,0.86462
175,B->E,34.514,1.091,1.08997
175,B->F,52.923,0.804,1.15535
175,B->G,54.952,0.451,1.07255
175,B->H,29.382,-3.171,1.03691
175,C->A,,2.432,1.02823
175,C->B,23.752,-0.106,0.90211
175,C->D,43.842,2.897,1.02004
175,C->E,52.773,9.508,0.87545
175,C->F,26.757,-4.437,1.04351
175,C->G,3.4,-2.101,0.90204
175,C->H,13.567,-1.13,1.07215
175,D->A,37.998,-0.332,0.95663
175,D->B,27.484,6.117,1.05502
175,D->C,76.165,1.127,0.9799
175,D->E,10.984,-4.846,0.89414
175,D->F,18.75,2.784,1.01498
175,D->G,58.204,2.91,1.06415
175,D->H,39.005,9.092,1.0886
175,E->A,16.696,-0.235,0.98438
175,E->B,45.564,2.725,0.95488
175,E->C,37.365,-6.402,1.28727
175,E->D,82.792,-4.814,1.0098
175,E->F,11.111,-0.995,0.96797
175,E->G,,3.306,0.93384
175,E->H,56.93,3.754,1.15162
175,F->A,77.675,-1.96,1.08134
175,F->B,28.337,-7.152,0.96829
175,F->C,28.898,-3.403,0.84583
175,F->D,47.146,-1.206,0.75014
175,F->E,10.611,-2.643,1.08378
175,F->G,41.971,-0.93,1.22116
175,F->H,97.201,-2.702,0.99839
175,G->A,41.121,1.69,0.88736
175,G->B,7.471,-2.217,1.11519
175,G->C,30.601,1.467,1.01833
175,G->D,30.906,1.253,1.00613
175,G->E,68.822,1.397,1.16724
175,G->F,24.955,1.875,1.06804
175,G->H,10.025,-1.55,1.18252
175,H->A,40.36,-2.114,0.99186
175,H->B,36.011,-2.677,1.03623
175,H->C,20.079,0.715,1.09825
175,H->D,14.772,0.217,0.67181
175,H->E,101.717,6.494,0.96886
175,H->F,44.093,6.444,0.93647
175,H->G,57.237,-3.978,0.91616
176,A->B,195.504,-8.364,1.14185
176,A->C,42.822,0.129,0.79073
176,A->D,26.958,0.345,1.14989
176,A->E,83.817,0.546,1.19176
176,A->F,121.525,-18.706,0.65669
176,A->G,60.033,-9.661,0.85549
176,A->H,133.02,-11.192,0.85982
176,B->A,28.79,-0.739,0.98821
176,B->C,37.032,2.804,1.0699
176,B->D,94.251,-5.049,0.86817
176,B->E,63.713,-13.013,1.09217
176,B->F,109.039,11.207,1.1514
176,B->G,303.015,2.408,1.07475
176,B->H,65.096,5.365,1.04115
176,C->A,37.837,-0.479,1.02584
176,C->B,51.814,11.188,0.90019
176,C->D,101.098,6.271,1.01418
176,C->E,114.764,8.567,0.87537
176,C->F,58.278,-9.915,1.05065
176,C->G,20.859,-1.629,0.90675
176,C->H,24.5,-5.377,1.07046
176,D->A,92.979,2.982,0.94275
176,D->B,57.648,4.413,1.05588
176,D->C,63.983,-0.816,0.98164
176,D->E,42.844,3.106,0.89436
176,D->F,41.879,4.255,1.01774
176,D->G,121.558,-13.662,1.06333
176,D->H,103.333,-11.183,1.07917
176,E->A,49.975,15.781,0.97627
176,E->B,80.599,-17.264,0.95468
176,E->C,92.449,10.95,1.27417
176,E->D,188.33,-27.178,1.01025
176,E->F,48.778,4.907,0.96064
176,E->G,88.046,7.761,0.93023
176,E->H,123.772,9.161,1.15333
176,F->A,176.899,2.251,1.07994
176,F->B,43.903,-1.079,0.97668
176,F->C,59.354,10.277,0.84937
176,F->D,107.883,-3.997,0.75085
176,F->E,31.862,-6.313,1.07962
176,F->G,93.748,5.998,1.22832
176,F->H,217.815,-20.701,0.99825
176,G->A,100.581,-2.147,0.89049
176,G->B,16.232,-4.484,1.12105
176,G->C,42.734,-5.211,1.00959
176,G->D,57.333,6.872,1.00555
176,G->E,133.504,-3.227,1.15924
176,G->F,77.329,3.605,1.0608
176,G->H,19.187,2.156,1.18131
176,H->A,81.05,7.51,0.98743
176,H->B,91.257,-11.339,1.04418
176,H->C,70.746,-11.473,1.10103
176,H->D,37.464,-10.846,0.66928
176,H->E,233.246,34.908,0.96647
176,H->F,123.957,14.747,0.92991
176,H->G,133.882,8.231,0.91319
177,A->B,65.603,1.5,1.14358
177,A->C,49.106,-0.61,0.78885
177,A->D,25.546,-1.069,1.15075
177,A->E,90.358,6.027,1.19492
177,A->F,120.919,-15.342,0.65517
177,A->G,66.669,-4.2,0.855
177,A->H,127.601,2.161,0.85765
177,B->A,27.375,-0.542,0.98966
177,B->C,39.156,2.496,1.06415
177,B->D,82.817,-2.002,0.86538
177,B->E,69.316,3.616,1.08624
177,B->F,115.542,-17.924,1.14786
177,B->G,108.954,-1.707,1.07066
177,B->H,65.901,6.329,1.04573
177,C->A,33.31,2.091,1.01953
177,C->B,62.656,-1.035,0.8928
177,C->D,107.057,19.623,1.01269
177,C->E,115.21,16.254,0.8722
177,C->F,58.426,-4.938,1.05316
177,C->G,26.766,-3.389,0.9083
177,C->H,38.317,-5.392,1.0719
177,D->A,113.644,5.834,0.94291
177,D->B,70.651,7.409,1.04816
177,D->C,63.377,-7.119,0.97404
177,D->E,43.828,-4.256,0.89597
177,D->F,45.064,7.623,1.02124
177,D->G,138.25,-0.178,1.07513
177,D->H,101.974,-10.424,1.08219
177,E->A,57.317,13.08,0.97222
177,E->B,80.141,-18.878,0.96088
177,E->C,96.768,-11.278,1.26887
177,E->D,185.965,11.073,1.0079
177,E->F,45.602,2.689,0.95651
177,E->G,89.846,-3.821,0.91939
177,E->H,125.193,22.89,1.14048
177,F->A,184.903,14.151,1.07851
177,F->B,55.348,-11.252,0.97394
177,F->C,55.443,-8.724,0.84384
177,F->D,118.913,10.958,0.74559
177,F->E,38.086,-4.814,1.0766
177,F->G,97.258,2.636,1.23763
177,F->H,238.459,9.83,0.99278
177,G->A,102.321,6.695,0.88217
177,G->B,5.625,-4.023,1.12354
177,G->C,45.103,8.348,1.01919
177,G->D,52.757,3.603,0.99474
177,G->E,148.296,1.215,1.16665
177,G->F,72.642,-0.805,1.06374
177,G->H,28.916,0.657,1.18036
177,H->A,76.251,7.936,0.98072
177,H->B,,-4.148,1.047
177,H->C,48.987,4.938,1.10786
177,H->D,45.605,-4.67,0.66947
177,H->E,245.341,3.014,0.96951
177,H->F,125.255,-17.95,0.93378
177,H->G,144.23,-8.784,0.9176
178,A->B,68.044,3.368,1.14239
178,A->C,38.431,-1.43,0.78281
178,A->D,27.715,-2.843,1.1414
178,A->E,94.292,2.546,1.18369
178,A->F,123.564,5.081,0.65355
178,A->G,70.806,-14.034,0.85336
178,A->H,144.241,-1.121,0.85342
178,B->A,34.496,-4.381,0.9944
178,B->C,50.646,16.899,1.06282
178,B->D,96.861,-0.227,0.86028
178,B->E,60.602,-11.127,1.09974
178,B->F,123.207,9.651,1.14184
178,B->G,107.64,3.895,1.06846
178,B->H,59.976,8.133,1.05393
178,C->A,37.12,-1.634,1.01295
178,C->B,58.927,-0.435,0.89053
178,C->D,117.484,5.833,1.01748
178,C->E,122.252,3.126,0.87079
178,C->F,65.302,-3.754,1.05085
178,C->G,19.209,-5.949,0.9035
178,C->H,21.362,-4.371,1.0679
178,D->A,104.277,5.857,0.93928
178,D->B,67.713,-1.722,1.0521
178,D->C,69.588,3.349,0.9849
178,D->E,136.541,-1.929,0.89941
178,D->F,37.501,8.689,1.02608
178,D->G,140.757,-9.854,1.0691
178,D->H,115.99,-5.049,1.08305
178,E->A,63.307,-3.087,0.97564
178,E->B,97.575,-20.547,0.96674
178,E->C,97.017,-10.252,1.27209
178,E->D,205.135,3.946,0.99769
178,E->F,42.602,5.327,0.94268
178,E->G,96.785,0.865,0.91201
178,E->H,143.874,20.639,1.14802
178,F->A,186.299,39.715,1.07736
178,F->B,54.665,-9.398,0.97972
178,F->C,63.271,1.965,0.84166
178,F->D,127.016,19.172,0.74293
178,F->E,36.476,-0.95,1.07668
178,F->G,112.003,-13.31,1.24541
178,F->H,251.04,24.035,0.98622
178,G->A,109.667,-1.094,0.88499
178,G->B,18.057,-3.325,1.12356
178,G->C,53.479,1.828,1.01745
178,G->D,47.455,-2.61,0.99347
178,G->E,158.424,5.001,1.16853
178,G->F,78.458,7.416,1.06319
178,G->H,23.313,0.706,1.17849
178,H->A,87.772,12.456,0.96913
178,H->B,86.218,-23.057,1.04557
178,H->C,66.734,-2.97,1.10453
178,H->D,37.304,3.411,0.67089
178,H->E,246.7,-22.904,0.97144
178,H->F,139.369,12.534,0.93164
178,H->G,140.195,-7.909,0.91124
179,A->B,60.904,-5.986,1.14843
179,A->C,39.543,0.16,0.79023
179,A->D,26.239,-4.529,1.1455
179,A->E,92.527,-7.257,1.18035
179,A->F,117.704,4.748,0.65257
179,A->G,190.706,-9.26,0.84313
179,A->H,130.293,-6.29,0.84927
179,B->A,31.806,-3.691,0.99557
179,B->C,47.47,13.071,1.06351
179,B->D,87.135,18.245,0.86388
179,B->E,69.435,-1.202,1.09988
179,B->F,117.398,-10.918,1.13151
179,B->G,104.617,11.443,1.06839
179,B->H,66.347,-1.093,1.06424
179,C->A,29.704,-2.392,1.02316
179,C->B,55.796,13.871,0.89092
179,C->D,107.609,17.03,1.01392
179,C->E,,-5.598,0.87082
179,C->F,65.245,2.056,1.04053
179,C->G,27.263,0.288,0.90319
179,C->H,27.883,0.994,1.06543
179,D->A,,23.05,0.93915
179,D->B,69.859,8.892,1.05152
179,D->C,61.03,1.718,0.98397
179,D->E,41.386,-3.802,0.89545
179,D->F,39.441,0.346,1.03014
179,D->G,131.485,-11.689,1.05982
179,D->H,107.804,-4.48,1.07751
179,E->A,60.336,7.785,0.97095
179,E->B,88.962,-6.714,0.9661
179,E->C,94.535,1.798,1.2582
179,E->D,194.397,-12.213,0.99803
179,E->F,53.981,4.565,0.93836
179,E->G,98.364,16.075,0.91987
179,E->H,138.629,20.829,1.14097
179,F->A,177.611,-21.214,1.07403
179,F->B,49.667,-5.965,0.97988
179,F->C,61.858,-8.728,0.84412
179,F->D,120.824,-11.122,0.74183
179,F->E,31.327,-5.998,1.07751
179,F->G,95.251,-7.355,1.2411
179,F->H,218.504,38.41,0.98939
179,G->A,97.736,-10.531,0.89257
179,G->B,12.693,-6.979,1.12655
179,G->C,44.774,1.495,1.02656
179,G->D,59.292,-2.378,0.99429
179,G->E,140.689,12.278,1.16128
179,G->F,76.129,-0.01,1.05935
179,G->H,19.516,2.925,1.17883
179,H->A,79.087,11.701,0.96223
179,H->B,81.032,-7.606,1.04374
179,H->C,56.055,-8.347,1.11013
179,H->D,40.943,7.902,0.66733
179,H->E,251.121,-7.851,0.96649
179,H->F,134.894,-13.416,0.92901
179,H->G,143.056,-4.776,0.91607
180,A->B,69.814,-6.337,1.15732
180,A->C,42.932,0.436,0.78955
180,A->D,14.725,-2.891,1.14981
180,A->E,83.528,1.196,1.17649
180,A->F,120.595,-4.804,0.65156
180,A->G,58.65,-2.251,0.84013
180,A->H,122.191,-13.863,0.85114
180,B->A,40.719,-1.915,0.99435
180,B->C,40.082,1.712,1.06616
180,B->D,84.229,3.918,0.85496
180,B->E,57.977,-3.486,1.08547
180,B->F,111.753,-16.217,1.13869
180,B->G,,1.116,1.07071
180,B->H,60.11,3.493,1.06664
180,C->A,32.546,0.134,1.01522
180,C->B,171.873,12.063,0.89643
180,C->D,108.476,2.912,1.01151
180,C->E,113.197,9.814,0.8692
180,C->F,65.073,-14.78,1.04786
180,C->G,23.584,-2.203,0.90334
180,C->H,31.453,-8.235,1.06491
180,D->A,97.357,-0.28,0.94224
180,D->B,60.068,4.982,1.05301
180,D->C,69.46,8.11,0.98776
180,D->E,36.229,10.581,0.89096
180,D->F,35.986,5.675,1.03575
180,D->G,126.062,-10.05,1.06074
180,D->H,95.878,1.137,1.07971
180,E->A,41.885,4.18,0.97476
180,E->B,87.114,8.249,0.97269
180,E->C,92.006,-15.441,1.25919
180,E->D,180.795,22.387,0.99843
180,E->F,40.3,-3.405,0.93219
180,E->G,88.246,1.241,0.92089
180,E->H,129.1,9.727,1.13888
180,F->A,168.321,-19.687,1.07722
180,F->B,52.768,-3.536,0.98377
180,F->C,66.063,-5.113,0.84542
180,F->D,123.596,-8.189,0.73686
180,F->E,24.235,-7.304,1.07469
180,F->G,92.265,-6.485,1.24009
180,F->H,210.959,2.472,0.9876
180,G->A,106.062,11.349,0.89301
180,G->B,9.452,-4.674,1.12674
180,G->C,47.528,-11.983,1.02712
180,G->D,55.574,-3.1,0.99397
180,G->E,138.987,14.341,1.16957
180,G->F,64.483,6.43,1.06247
180,G->H,19.567,-2.556,1.17591
180,H->A,78.162,11.61,0.9582
180,H->B,80.376,2.548,1.05053
180,H->C,57.797,-6.2,1.11113
180,H->D,46.833,-0.905,0.66185
180,H->E,233.072,23.436,0.96395
180,H->F,127.227,2.735,0.92781
180,H->G,133.141,4.13,0.91359
181,A->B,37.155,5.858,1.1538
181,A->C,26.008,-2.707,0.788
181,A->D,27.97,-2.016,1.15331
181,A->E,41.585,1.359,1.16573
181,A->F,57.923,-6.241,0.65763
181,A->G,36.615,-4.012,0.8288
181,A->H,71.853,7.789,0.84677
181,B->A,14.768,0.704,0.98882
181,B->C,25.563,2.671,1.06687
181,B->D,42.198,-0.538,0.85345
181,B->E,30.106,-3.38,1.08957
181,B->F,56.339,-3.637,1.14092
181,B->G,52.368,14.738,1.06872
181,B->H,32.057,4.791,1.05775
181,C->A,15.904,-1.428,1.01395
181,C->B,31.656,-0.332,0.90626
181,C->D,55.076,5.541,1.01302
181,C->E,64.772,13.664,0.86955
181,C->F,33.211,-1.448,1.04398
181,C->G,23.52,-1.825,0.90387
181,C->H,20.045,-0.915,1.07038
181,D->A,52.285,2.036,0.937
181,D->B,36.808,3.864,1.05832
181,D->C,19.747,-1.491,0.98795
181,D->E,20.261,-2.689,0.88637
181,D->F,16.405,2.707,1.03985
181,D->G,74.96,0.588,1.05812
181,D->H,54.491,1.132,1.07809
181,E->A,28.453,1.831,0.96519
181,E->B,43.173,0.76,0.97109
181,E->C,38.949,5.947,1.26077
181,E->D,90.671,1.884,1.00168
181,E->F,22.122,3.216,0.93729
181,E->G,53.983,8.45,0.92129
181,E->H,64.474,3.117,1.13542
181,F->A,95.586,1.086,1.08009
181,F->B,28.207,-5.18,0.98472
181,F->C,33.397,3.234,0.8414
181,F->D,64.34,-9.033,0.73059
181,F->E,10.777,-1.979,1.07122
181,F->G,55.363,-1.917,1.24036
181,F->H,127.193,-1.865,0.98938
181,G->A,60.927,2.703,0.89462
181,G->B,13.016,-2.332,1.12855
181,G->C,22.945,1.392,1.03899
181,G->D,27.54,0.857,0.99064
181,G->E,77.06,11.95,1.16647
181,G->F,37.262,3.979,1.05435
181,G->H,17.592,0.73,1.17883
181,H->A,121.206,-1.344,0.95617
181,H->B,44.364,2.873,1.04811
181,H->C,34.093,-5.194,1.10376
181,H->D,28.295,2.807,0.66434
181,H->E,133.257,-6.823,0.95648
181,H->F,82.426,0.341,0.9231
181,H->G,73.658,4.288,0.90935
182,A->B,31.556,4.968,1.1516
182,A->C,16.58,-1.267,0.79604
182,A->D,6.898,-0.334,1.15119
182,A->E,43.676,3.907,1.16522
182,A->F,55.543,-5.199,0.66177
182,A->G,82.801,-9.361,0.82953
182,A->H,72.312,-2.918,0.84771
182,B->A,16.184,2.44,0.98468
182,B->C,,-1.58,1.05944
182,B->D,36.208,2.838,0.86194
182,B->E,29.304,0.296,1.09096
182,B->F,45.788,3.572,1.135
182,B->G,44.662,2.202,1.06286
182,B->H,20.276,-1.786,1.06733
182,C->A,12.765,-0.349,1.00991
182,C->B,28.399,3.54,0.90691
182,C->D,43.308,-2.416,1.00807
182,C->E,53.383,-4.575,0.86755
182,C->F,28.529,-2.489,1.04656
182,C->G,6.752,-1.363,0.90779
182,C->H,16.241,0.248,1.08396
182,D->A,47.412,3.723,0.9339
182,D->B,38.959,4.105,1.05115
182,D->C,34.204,-0.158,0.99047
182,D->E,16.805,-0.056,0.88759
182,D->F,17.042,2.926,1.04709
182,D->G,58.518,-2.66,1.058
182,D->H,47.026,-4.375,1.0849
182,E->A,28.952,-1.056,0.96939
182,E->B,36.547,8.291,0.9718
182,E->C,35.29,-12.36,1.27174
182,E->D,83.071,8.449,1.00104
182,E->F,11.322,1.445,0.93158
182,E->G,36.987,-3.821,0.91968
182,E->H,51.345,-4.54,1.1326
182,F->A,72.88,4.264,1.07749
182,F->B,16.386,-1.887,0.98576
182,F->C,81.535,0.071,0.84181
182,F->D,47.596,-1.004,0.73486
182,F->E,1.184,-4.349,1.07108
182,F->G,46.682,-8.194,1.24825
182,F->H,96.549,26.301,0.98647
182,G->A,43.991,-3.047,0.90453
182,G->B,5.836,-1.991,1.12469
182,G->C,20.658,1.196,1.03459
182,G->D,28.39,-1.351,0.98907
182,G->E,55.703,-9.486,1.16861
182,G->F,35.425,2.222,1.05611
182,G->H,20.382,0.044,1.1671
182,H->A,37.255,7.505,0.95794
182,H->B,51.856,8.488,1.04645
182,H->C,29.131,-1.28,1.10102
182,H->D,22.821,2.195,0.66302
182,H->E,106.914,0.273,0.9496
182,H->F,49.715,5.629,0.92614
182,H->G,62.018,0.53,0.90615
183,A->B,72.937,-0.886,1.15627
183,A->C,45.758,3.584,0.79811
183,A->D,22.711,-1.282,1.15595
183,A->E,91.508,-5.45,1.1726
183,A->F,115.104,-9.851,0.65816
183,A->G,,-14.511,0.82753
183,A->H,123.401,-35.109,0.85258
183,B->A,,2.198,0.98586
183,B->C,47.127,11.442,1.05504
183,B->D,,-1.124,0.86514
183,B->E,58.203,-3.883,1.0866
183,B->F,100.874,8.198,1.12974
183,B->G,103.034,-24.923,1.06268
183,B->H,56.208,5.558,1.0667
183,C->A,38.507,-2.937,1.01745
183,C->B,63.09,0.391,0.90715
183,C->D,104.296,-1.018,1.01646
183,C->E,113.457,17.815,0.86837
183,C->F,49.123,-5.773,1.0451
183,C->G,17.126,-5.035,0.91383
183,C->H,39.332,-9.543,1.08176
183,D->A,99.027,21.914,0.93728
183,D->B,64.423,2.894,1.04736
